t_in,ts_in,t_out,ts_out,dt,th,cl,fn,fn_in,fn_out
1567766107.053,20190906_03:35:07,1567766107.053,20190906_03:35:07,0.0,MainThread,Manifold,read_valve,"(valve    9
Name: 0, dtype: int64,)",True
1567766107.163,20190906_03:35:07,1567766107.173,20190906_03:35:07,0.009999990463256836,MainThread,Manifold,open,"('name', 'sheath')",
1567766107.163,20190906_03:35:07,1567766107.173,20190906_03:35:07,0.009999990463256836,MainThread,Manifold,depressurize,"(valve    9
Name: 0, dtype: int64,)",
1567766107.163,20190906_03:35:07,1567766107.163,20190906_03:35:07,0.0,MainThread,Manifold,read_valve,"(valve    9
Name: 0, dtype: int64,)",False
1567766134.059,20190906_03:35:34,1567766134.069,20190906_03:35:34,0.009999990463256836,MainThread,Manifold,close,"('name', 'sheath')",
1567766134.059,20190906_03:35:34,1567766134.069,20190906_03:35:34,0.009999990463256836,MainThread,Manifold,pressurize,"(valve    9
Name: 0, dtype: int64,)",
1567766134.059,20190906_03:35:34,1567766134.059,20190906_03:35:34,0.0,MainThread,Manifold,read_valve,"(valve    9
Name: 0, dtype: int64,)",True
1567766134.169,20190906_03:35:34,1567766134.179,20190906_03:35:34,0.009999990463256836,MainThread,Manifold,open,"('name', 'sheath')",
1567766134.169,20190906_03:35:34,1567766134.179,20190906_03:35:34,0.009999990463256836,MainThread,Manifold,depressurize,"(valve    9
Name: 0, dtype: int64,)",
1567766134.169,20190906_03:35:34,1567766134.169,20190906_03:35:34,0.0,MainThread,Manifold,read_valve,"(valve    9
Name: 0, dtype: int64,)",False
1567766134.179,20190906_03:35:34,1567766134.189,20190906_03:35:34,0.009999990463256836,MainThread,Manifold,close,"('outlet', 'collector')",
1567766134.179,20190906_03:35:34,1567766134.189,20190906_03:35:34,0.009999990463256836,MainThread,Manifold,pressurize,"(valve    7
Name: 0, dtype: int64,)",
1567766134.179,20190906_03:35:34,1567766134.189,20190906_03:35:34,0.009999990463256836,MainThread,Manifold,read_valve,"(valve    7
Name: 0, dtype: int64,)",True
1567766134.913,20190906_03:35:34,1567766382.705,20190906_03:39:42,247.79199981689453,MainThread,,collect,"(index                   24
n                       24
s                       24
r                        2
c                        0
well                   C01
well_waste             A01
series                +n+s
conc_fluorophore         0
conc_dna                 0
vol                  8e-06
amt_fluorophore          0
amt_dna                  0
needle_wash              1
sheath                   1
x                    2.493
y                   30.749
z                    -0.85
intensity              NaN
plate_reader           NaN
qpcr                   NaN
Name: 12, dtype: object,)",
1567766134.913,20190906_03:35:34,1567766148.703,20190906_03:35:48,13.789999961853027,MainThread,FractionCollector,goto,"('plate', 'well', 'C01')",
1567766148.703,20190906_03:35:48,1567766381.67,20190906_03:39:41,232.9670000076294,MainThread,,to_collector,"(232.79999999999998, 1.0)",
1567766148.713,20190906_03:35:48,1567766148.743,20190906_03:35:48,0.029999971389770508,MainThread,Manifold,open,"('outlet', 'collector')",
1567766148.743,20190906_03:35:48,1567766148.743,20190906_03:35:48,0.0,MainThread,Manifold,depressurize,"(valve    7
Name: 0, dtype: int64,)",
1567766148.743,20190906_03:35:48,1567766148.743,20190906_03:35:48,0.0,MainThread,Manifold,read_valve,"(valve    7
Name: 0, dtype: int64,)",False
1567766148.743,20190906_03:35:48,1567766381.657,20190906_03:39:41,232.91400003433228,MainThread,,sheath,"(232.79999999999998,)",
1567766176.75,20190906_03:36:16,1567766176.76,20190906_03:36:16,0.009999990463256836,MainThread,Manifold,close,"('name', 'sheath')",
1567766176.75,20190906_03:36:16,1567766176.76,20190906_03:36:16,0.009999990463256836,MainThread,Manifold,pressurize,"(valve    9
Name: 0, dtype: int64,)",
1567766176.75,20190906_03:36:16,1567766176.75,20190906_03:36:16,0.0,MainThread,Manifold,read_valve,"(valve    9
Name: 0, dtype: int64,)",True
1567766176.86,20190906_03:36:16,1567766176.87,20190906_03:36:16,0.009999990463256836,MainThread,Manifold,open,"('name', 'sheath')",
1567766176.86,20190906_03:36:16,1567766176.87,20190906_03:36:16,0.009999990463256836,MainThread,Manifold,depressurize,"(valve    9
Name: 0, dtype: int64,)",
1567766176.86,20190906_03:36:16,1567766176.86,20190906_03:36:16,0.0,MainThread,Manifold,read_valve,"(valve    9
Name: 0, dtype: int64,)",False
1567766204.874,20190906_03:36:44,1567766204.894,20190906_03:36:44,0.019999980926513672,MainThread,Manifold,close,"('name', 'sheath')",
1567766204.894,20190906_03:36:44,1567766204.894,20190906_03:36:44,0.0,MainThread,Manifold,pressurize,"(valve    9
Name: 0, dtype: int64,)",
1567766204.894,20190906_03:36:44,1567766204.894,20190906_03:36:44,0.0,MainThread,Manifold,read_valve,"(valve    9
Name: 0, dtype: int64,)",True
1567766204.994,20190906_03:36:44,1567766205.004,20190906_03:36:45,0.009999990463256836,MainThread,Manifold,open,"('name', 'sheath')",
1567766204.994,20190906_03:36:44,1567766205.004,20190906_03:36:45,0.009999990463256836,MainThread,Manifold,depressurize,"(valve    9
Name: 0, dtype: int64,)",
1567766204.994,20190906_03:36:44,1567766204.994,20190906_03:36:44,0.0,MainThread,Manifold,read_valve,"(valve    9
Name: 0, dtype: int64,)",False
1567766233.009,20190906_03:37:13,1567766233.019,20190906_03:37:13,0.009999990463256836,MainThread,Manifold,close,"('name', 'sheath')",
1567766233.009,20190906_03:37:13,1567766233.019,20190906_03:37:13,0.009999990463256836,MainThread,Manifold,pressurize,"(valve    9
Name: 0, dtype: int64,)",
1567766233.009,20190906_03:37:13,1567766233.009,20190906_03:37:13,0.0,MainThread,Manifold,read_valve,"(valve    9
Name: 0, dtype: int64,)",True
1567766233.119,20190906_03:37:13,1567766233.129,20190906_03:37:13,0.009999990463256836,MainThread,Manifold,open,"('name', 'sheath')",
1567766233.119,20190906_03:37:13,1567766233.129,20190906_03:37:13,0.009999990463256836,MainThread,Manifold,depressurize,"(valve    9
Name: 0, dtype: int64,)",
1567766233.119,20190906_03:37:13,1567766233.119,20190906_03:37:13,0.0,MainThread,Manifold,read_valve,"(valve    9
Name: 0, dtype: int64,)",False
1567766261.133,20190906_03:37:41,1567766261.143,20190906_03:37:41,0.009999990463256836,MainThread,Manifold,close,"('name', 'sheath')",
1567766261.133,20190906_03:37:41,1567766261.143,20190906_03:37:41,0.009999990463256836,MainThread,Manifold,pressurize,"(valve    9
Name: 0, dtype: int64,)",
1567766261.133,20190906_03:37:41,1567766261.133,20190906_03:37:41,0.0,MainThread,Manifold,read_valve,"(valve    9
Name: 0, dtype: int64,)",True
1567766261.243,20190906_03:37:41,1567766261.253,20190906_03:37:41,0.009999990463256836,MainThread,Manifold,open,"('name', 'sheath')",
1567766261.243,20190906_03:37:41,1567766261.253,20190906_03:37:41,0.009999990463256836,MainThread,Manifold,depressurize,"(valve    9
Name: 0, dtype: int64,)",
1567766261.243,20190906_03:37:41,1567766261.243,20190906_03:37:41,0.0,MainThread,Manifold,read_valve,"(valve    9
Name: 0, dtype: int64,)",False
1567766289.253,20190906_03:38:09,1567766289.264,20190906_03:38:09,0.010999917984008789,MainThread,Manifold,close,"('name', 'sheath')",
1567766289.257,20190906_03:38:09,1567766289.263,20190906_03:38:09,0.006000041961669922,MainThread,Manifold,pressurize,"(valve    9
Name: 0, dtype: int64,)",
1567766289.259,20190906_03:38:09,1567766289.261,20190906_03:38:09,0.0019998550415039062,MainThread,Manifold,read_valve,"(valve    9
Name: 0, dtype: int64,)",True
1567766289.355,20190906_03:38:09,1567766289.366,20190906_03:38:09,0.010999917984008789,MainThread,Manifold,open,"('name', 'sheath')",
1567766289.359,20190906_03:38:09,1567766289.365,20190906_03:38:09,0.006000041961669922,MainThread,Manifold,depressurize,"(valve    9
Name: 0, dtype: int64,)",
1567766289.36,20190906_03:38:09,1567766289.363,20190906_03:38:09,0.003000020980834961,MainThread,Manifold,read_valve,"(valve    9
Name: 0, dtype: int64,)",False
1567766317.373,20190906_03:38:37,1567766317.383,20190906_03:38:37,0.009999990463256836,MainThread,Manifold,close,"('name', 'sheath')",
1567766317.373,20190906_03:38:37,1567766317.383,20190906_03:38:37,0.009999990463256836,MainThread,Manifold,pressurize,"(valve    9
Name: 0, dtype: int64,)",
1567766317.373,20190906_03:38:37,1567766317.373,20190906_03:38:37,0.0,MainThread,Manifold,read_valve,"(valve    9
Name: 0, dtype: int64,)",True
1567766317.483,20190906_03:38:37,1567766317.523,20190906_03:38:37,0.039999961853027344,MainThread,Manifold,open,"('name', 'sheath')",
1567766317.513,20190906_03:38:37,1567766317.523,20190906_03:38:37,0.009999990463256836,MainThread,Manifold,depressurize,"(valve    9
Name: 0, dtype: int64,)",
1567766317.523,20190906_03:38:37,1567766317.523,20190906_03:38:37,0.0,MainThread,Manifold,read_valve,"(valve    9
Name: 0, dtype: int64,)",False
1567766345.529,20190906_03:39:05,1567766345.539,20190906_03:39:05,0.009999990463256836,MainThread,Manifold,close,"('name', 'sheath')",
1567766345.529,20190906_03:39:05,1567766345.539,20190906_03:39:05,0.009999990463256836,MainThread,Manifold,pressurize,"(valve    9
Name: 0, dtype: int64,)",
1567766345.529,20190906_03:39:05,1567766345.529,20190906_03:39:05,0.0,MainThread,Manifold,read_valve,"(valve    9
Name: 0, dtype: int64,)",True
1567766345.639,20190906_03:39:05,1567766345.649,20190906_03:39:05,0.009999990463256836,MainThread,Manifold,open,"('name', 'sheath')",
1567766345.639,20190906_03:39:05,1567766345.649,20190906_03:39:05,0.009999990463256836,MainThread,Manifold,depressurize,"(valve    9
Name: 0, dtype: int64,)",
1567766345.639,20190906_03:39:05,1567766345.639,20190906_03:39:05,0.0,MainThread,Manifold,read_valve,"(valve    9
Name: 0, dtype: int64,)",False
1567766373.654,20190906_03:39:33,1567766373.664,20190906_03:39:33,0.009999990463256836,MainThread,Manifold,close,"('name', 'sheath')",
1567766373.654,20190906_03:39:33,1567766373.664,20190906_03:39:33,0.009999990463256836,MainThread,Manifold,pressurize,"(valve    9
Name: 0, dtype: int64,)",
1567766373.654,20190906_03:39:33,1567766373.654,20190906_03:39:33,0.0,MainThread,Manifold,read_valve,"(valve    9
Name: 0, dtype: int64,)",True
1567766373.764,20190906_03:39:33,1567766373.774,20190906_03:39:33,0.009999990463256836,MainThread,Manifold,open,"('name', 'sheath')",
1567766373.764,20190906_03:39:33,1567766373.774,20190906_03:39:33,0.009999990463256836,MainThread,Manifold,depressurize,"(valve    9
Name: 0, dtype: int64,)",
1567766373.764,20190906_03:39:33,1567766373.764,20190906_03:39:33,0.0,MainThread,Manifold,read_valve,"(valve    9
Name: 0, dtype: int64,)",False
1567766381.543,20190906_03:39:41,1567766381.554,20190906_03:39:41,0.010999917984008789,MainThread,Manifold,close,"('name', 'sheath')",
1567766381.547,20190906_03:39:41,1567766381.553,20190906_03:39:41,0.006000041961669922,MainThread,Manifold,pressurize,"(valve    9
Name: 0, dtype: int64,)",
1567766381.549,20190906_03:39:41,1567766381.551,20190906_03:39:41,0.002000093460083008,MainThread,Manifold,read_valve,"(valve    9
Name: 0, dtype: int64,)",True
1567766381.646,20190906_03:39:41,1567766381.657,20190906_03:39:41,0.01100015640258789,MainThread,Manifold,open,"('name', 'sheath')",
1567766381.65,20190906_03:39:41,1567766381.656,20190906_03:39:41,0.00599980354309082,MainThread,Manifold,depressurize,"(valve    9
Name: 0, dtype: int64,)",
1567766381.651,20190906_03:39:41,1567766381.654,20190906_03:39:41,0.003000020980834961,MainThread,Manifold,read_valve,"(valve    9
Name: 0, dtype: int64,)",False
1567766381.658,20190906_03:39:41,1567766381.669,20190906_03:39:41,0.010999917984008789,MainThread,Manifold,close,"('outlet', 'collector')",
1567766381.662,20190906_03:39:41,1567766381.668,20190906_03:39:41,0.006000041961669922,MainThread,Manifold,pressurize,"(valve    7
Name: 0, dtype: int64,)",
1567766381.664,20190906_03:39:41,1567766381.666,20190906_03:39:41,0.0019998550415039062,MainThread,Manifold,read_valve,"(valve    7
Name: 0, dtype: int64,)",True
1567766381.67,20190906_03:39:41,1567766381.693,20190906_03:39:41,0.023000001907348633,MainThread,Mfcs,set,"('inlet', 'sampler', 0.1)",
1567766382.695,20190906_03:39:42,1567766382.705,20190906_03:39:42,0.009999990463256836,MainThread,Manifold,close,"('inlet', 'sampler')",
1567766382.695,20190906_03:39:42,1567766382.705,20190906_03:39:42,0.009999990463256836,MainThread,Manifold,pressurize,"(valve    6
Name: 0, dtype: int64,)",
1567766382.695,20190906_03:39:42,1567766382.695,20190906_03:39:42,0.0,MainThread,Manifold,read_valve,"(valve    6
Name: 0, dtype: int64,)",True
1567766383.482,20190906_03:39:43,1567766676.067,20190906_03:44:36,292.5849997997284,MainThread,,flush,(),
1567766383.482,20190906_03:39:43,1567766383.492,20190906_03:39:43,0.009999990463256836,MainThread,Manifold,open,"('inlet', 'wash')",
1567766383.492,20190906_03:39:43,1567766383.492,20190906_03:39:43,0.0,MainThread,Manifold,depressurize,"(valve    5
Name: 0, dtype: int64,)",
1567766383.492,20190906_03:39:43,1567766383.492,20190906_03:39:43,0.0,MainThread,Manifold,read_valve,"(valve    5
Name: 0, dtype: int64,)",False
1567766383.502,20190906_03:39:43,1567766383.502,20190906_03:39:43,0.0,MainThread,Mfcs,set,"('inlet', 'wash', 15)",
1567766383.502,20190906_03:39:43,1567766426.287,20190906_03:40:26,42.78499984741211,MainThread,,simul,"({<function wrapper at 0x0000000019D6BC18>: (40,), <bound method FractionCollector.wrapper of <acqpack.fractioncollector.FractionCollector instance at 0x0000000019D45AC8>>: ('plate', 'well', 'A01'), <bound method Autosampler.wrapper of <acqpack.autosampler.Autosampler instance at 0x0000000019BB1A08>>: ('wash', 'contents', 'waste')},)",
1567766383.502,20190906_03:39:43,1567766426.237,20190906_03:40:26,42.734999895095825,ThreadPoolExecutor-41_0,,to_waste,"(40,)",
1567766383.512,20190906_03:39:43,1567766386.277,20190906_03:39:46,2.7649998664855957,ThreadPoolExecutor-41_1,FractionCollector,goto,"('plate', 'well', 'A01')",
1567766383.512,20190906_03:39:43,1567766394.68,20190906_03:39:54,11.167999982833862,ThreadPoolExecutor-41_2,Autosampler,goto,"('wash', 'contents', 'waste')",
1567766383.512,20190906_03:39:43,1567766384.889,20190906_03:39:44,1.376999855041504,ThreadPoolExecutor-41_0,,open_waste,(),
1567766383.531,20190906_03:39:43,1567766383.556,20190906_03:39:43,0.02500009536743164,ThreadPoolExecutor-41_0,Manifold,open,"('valve', 0)",
1567766383.549,20190906_03:39:43,1567766383.555,20190906_03:39:43,0.006000041961669922,ThreadPoolExecutor-41_0,Manifold,depressurize,"(valve    0
Name: 0, dtype: int64,)",
1567766383.551,20190906_03:39:43,1567766383.553,20190906_03:39:43,0.0019998550415039062,ThreadPoolExecutor-41_0,Manifold,read_valve,"(valve    0
Name: 0, dtype: int64,)",False
1567766383.807,20190906_03:39:43,1567766383.818,20190906_03:39:43,0.01100015640258789,ThreadPoolExecutor-41_0,Manifold,open,"('valve', 1)",
1567766383.811,20190906_03:39:43,1567766383.817,20190906_03:39:43,0.00599980354309082,ThreadPoolExecutor-41_0,Manifold,depressurize,"(valve    1
Name: 0, dtype: int64,)",
1567766383.813,20190906_03:39:43,1567766383.816,20190906_03:39:43,0.003000020980834961,ThreadPoolExecutor-41_0,Manifold,read_valve,"(valve    1
Name: 0, dtype: int64,)",False
1567766384.077,20190906_03:39:44,1567766384.087,20190906_03:39:44,0.009999990463256836,ThreadPoolExecutor-41_0,Manifold,open,"('valve', 2)",
1567766384.077,20190906_03:39:44,1567766384.087,20190906_03:39:44,0.009999990463256836,ThreadPoolExecutor-41_0,Manifold,depressurize,"(valve    2
Name: 0, dtype: int64,)",
1567766384.077,20190906_03:39:44,1567766384.077,20190906_03:39:44,0.0,ThreadPoolExecutor-41_0,Manifold,read_valve,"(valve    2
Name: 0, dtype: int64,)",False
1567766384.347,20190906_03:39:44,1567766384.357,20190906_03:39:44,0.010000228881835938,ThreadPoolExecutor-41_0,Manifold,open,"('valve', 3)",
1567766384.347,20190906_03:39:44,1567766384.357,20190906_03:39:44,0.010000228881835938,ThreadPoolExecutor-41_0,Manifold,depressurize,"(valve    3
Name: 0, dtype: int64,)",
1567766384.347,20190906_03:39:44,1567766384.357,20190906_03:39:44,0.010000228881835938,ThreadPoolExecutor-41_0,Manifold,read_valve,"(valve    3
Name: 0, dtype: int64,)",False
1567766384.619,20190906_03:39:44,1567766384.629,20190906_03:39:44,0.009999990463256836,ThreadPoolExecutor-41_0,Manifold,open,"('valve', 4)",
1567766384.619,20190906_03:39:44,1567766384.629,20190906_03:39:44,0.009999990463256836,ThreadPoolExecutor-41_0,Manifold,depressurize,"(valve    4
Name: 0, dtype: int64,)",
1567766384.619,20190906_03:39:44,1567766384.619,20190906_03:39:44,0.0,ThreadPoolExecutor-41_0,Manifold,read_valve,"(valve    4
Name: 0, dtype: int64,)",False
1567766424.891,20190906_03:40:24,1567766426.237,20190906_03:40:26,1.3459999561309814,ThreadPoolExecutor-41_0,,close_waste,(),
1567766424.892,20190906_03:40:24,1567766424.904,20190906_03:40:24,0.012000083923339844,ThreadPoolExecutor-41_0,Manifold,close,"('valve', 4)",
1567766424.897,20190906_03:40:24,1567766424.903,20190906_03:40:24,0.006000041961669922,ThreadPoolExecutor-41_0,Manifold,pressurize,"(valve    4
Name: 0, dtype: int64,)",
